,comp1,comp2,comp3,label
0,45.861277194390226,-1.1921146776261686,21.100057702730528,0
1,55.52967927216049,7.861780248450425,-20.487212905659838,1
2,55.82788370478339,6.9145856870342595,-9.662437171834695,2
3,45.135744778435246,-15.88910550928059,3.3381142356462186,3
4,40.74225608677246,23.36790874942093,3.926228945350265,4
5,58.06065912962808,-14.144957949781222,8.324288270491223,5
6,53.137594730991985,21.32505847843144,5.545064324616995,6
7,43.11987602518603,-2.9363217570764277,-21.427158954926597,7
8,59.95875561636866,-5.34049082319735,1.664306001748297,8
9,55.63415709039958,-5.510787432414706,8.30353291429174,9
10,51.58400081450821,11.23593593872176,16.91635733456335,0
11,53.1629943515895,2.957334896461866,-11.899737784857923,1
12,42.95456415251666,-2.396760368004829,-4.9451456781168055,2
13,52.15982553151655,-23.28325096859595,-1.7568388997462632,3
14,56.110557085108596,24.424926355385846,2.7457337284693337,4
15,53.11634871306674,-1.4565525088086573,-15.737825544983894,5
16,50.33044454259172,17.13646236268734,-2.2421350446533364,6
17,56.08537127052901,5.554891732602294,-12.809094067980961,7
18,44.48301583664771,-2.8481491843207967,-14.42630586511143,8
19,42.72005806114505,-13.724512095591804,8.752795600456368,9
20,56.05418695077641,6.429181361541785,19.65108981014145,0
21,55.54733027730754,-0.03524356851283095,-10.176911773619402,1
22,45.8031966495482,-8.104377303032212,-8.7451298619304,2
23,46.702163297765985,-19.171158790999343,-4.680790237338885,3
24,42.51164598316646,17.593207512177397,4.314075578873664,4
25,44.76002516971295,6.129609691484156,-5.631518316329803,5
26,62.175894439161766,21.23819696120549,8.702655834342355,6
27,51.46148005607188,4.773743949482031,-5.33785199667868,7
28,53.74415479000656,0.38795367407580983,-7.1683249619540845,8
29,52.59065525704422,-14.552392690647102,9.670530875869959,9
30,53.08251822824217,0.2704802456307531,26.667717101796548,0
31,43.722140468841175,-13.585693731616413,7.239551648382816,9
32,58.08749812904623,-5.078134699066444,-3.363282128109341,5
33,57.66028787186171,-6.106681560177774,-10.951699239189528,5
34,49.23899661207355,17.992295667039155,3.5907329405641875,6
35,53.55646944720206,-3.234676707637506,-9.445422228370152,5
36,57.59631485359114,6.1102128733524745,16.13643445921306,0
37,51.148623567861904,-13.386018273202277,10.223871801797046,9
38,47.55334104883737,-0.03134113402855121,-11.744468453332816,8
39,52.02304833315677,-20.744264782803565,12.983698522980397,9
40,57.56124891884201,-4.482400811823191,-10.37837016546122,8
41,57.30352568622571,24.999069381301656,0.9201412836314804,4
42,45.59263900171253,2.8270695390707363,-9.440518844857372,1
43,44.13708721196932,5.69753649034078,-10.747750885383262,7
44,54.73453121494523,-3.6178455469951283,-18.897243563559673,7
45,47.14409300496925,-20.840182197087127,3.0861667439351623,3
46,52.7572493023215,2.9550304438641577,-11.227358973465662,5
47,45.332328816748145,1.646702592246056,-10.905976371656035,1
48,50.5702548519292,5.0421763045565555,20.84813064325879,0
49,49.31543368930983,3.9692767431543716,20.92511666561508,0
50,43.368451195053304,1.000454611279718,-6.972273831165824,2
51,45.80253327025589,6.273247575138723,-7.413724313356557,2
52,55.266538895365485,6.8602309461540125,-13.380737373938032,7
53,51.11931901977792,1.6399274411190783,-9.95096566742047,8
54,42.509658147070795,10.743448014003889,-9.536930814314363,2
55,62.192845366847635,10.262357393997256,14.38874935475781,0
56,49.507949000216556,3.2347706387148936,-9.654482488964309,1
57,44.403512618380404,6.656701795422695,-11.839910335613862,2
58,54.31658477747858,22.39290297285105,10.842969997839528,6
59,48.05980695054337,-19.42574913166949,-8.079092618285557,3
60,46.616103236974816,-23.548623341241765,3.608691066448117,3
61,59.52718140408504,4.691560676768084,-11.529237460695791,7
62,55.25961634890243,-23.935297562430947,0.8501550783388723,3
63,55.26535817624807,-21.627867293675443,-8.52900404562325,3
64,54.15307439742307,28.16433968615127,7.504365341066812,4
65,48.53931142268976,21.39852824940537,11.260701270403075,6
66,53.04686224747323,21.334654649222742,8.534798319511932,6
67,47.15035419771226,14.798181556646174,17.184964784699805,6
68,45.387376850849265,19.468553349682665,-4.641697978393488,4
69,48.679017768563426,-7.7516713769545955,-19.170939249023874,9
70,45.5447302718609,7.912792318178369,-11.000260514957514,1
71,47.414749740333235,-6.140439532370067,-5.847303794268239,5
72,60.750999582978004,6.262065427297696,20.517920786644282,0
73,54.719364872707004,-18.450464926250966,12.10141689799076,9
74,58.608074388241874,-1.3471928660930639,1.3564653384139862,5
75,40.96147004667396,3.0247108294376375,-9.544751016778832,2
76,60.70765619906973,2.6382510606450458,-10.816474415042755,8
77,51.46863979467981,6.528640676978863,-13.945672210887231,2
78,49.26434952580776,-3.3914181188534434,22.887496043563132,0
79,53.61782628174984,-1.253800520866105,23.98178233702214,0
80,52.04821246327475,0.14348588942745621,-15.532889433992455,1
81,55.9960346556972,1.2700570239085671,-19.548649946967494,7
82,57.57675437748299,21.63062001289978,7.603015276207099,6
83,45.47266312323219,-20.224092314783654,-5.513140317288395,3
84,53.812385785316536,-3.7994428790788857,-1.8821748334361974,2
85,46.328208234638595,7.474719258974085,-20.994955150276034,1
86,47.41823532318874,6.551631220188712,-3.9968838683347294,7
87,54.81265280424082,18.138376161894378,-13.07880651607731,4
88,52.705779006702215,22.028514890402178,2.47212551317945,6
89,53.698941646999614,-24.12835988389502,-1.6494700850685375,3
90,46.41128747658836,3.12891040911696,-14.275571911491028,1
91,54.94908189939605,-20.67257707916049,-14.652768534735014,3
92,54.90185923643482,-20.195181185568757,12.238493310089765,9
93,52.758886333704154,12.487041946266913,-20.09502540783323,1
94,51.507644839269794,-0.1961049649994937,-17.490220322101983,7
95,57.409485167802465,20.05314218057373,-4.282612758206904,6
96,57.63541275197761,3.0285425752494257,-10.040276457436919,8
97,48.555753596722134,22.57570657620257,0.5718656861729037,4
98,57.835104339240786,-24.751306147420195,-4.91554350150891,3
99,55.346107041461025,19.826968547965176,-18.905533908265767,1
100,43.8320024098666,22.81977123290866,4.704967950430563,4
101,54.64471803553924,8.553327148133725,23.76767459929086,0
102,55.766945394890115,-0.06901974160374269,-3.666536744704286,5
103,41.70283408274284,-14.331800180832854,-23.31643090445293,3
104,49.015106810959345,24.490811642755414,1.3204412482203778,6
105,46.729643151662394,-16.40687424327669,11.540869800089007,9
106,45.582304280707234,18.064950275898685,-1.3917982037813967,6
107,43.13019622392585,-0.768048509111205,-9.503597408285518,1
108,46.92319917929615,3.6908253626467094,-11.58264553311308,7
109,59.94407692627253,0.7680905161305251,-6.694706802645899,5
110,45.0812155549479,16.867316387383035,-1.6573614982555651,4
111,45.32712145804988,18.789128619497294,2.4204716563689255,4
112,56.29844793867629,2.3014387817482813,-17.547790892759163,7
113,54.0545533308828,-2.08065355397083,-10.185325168296297,2
114,55.955776433727436,3.533060567745065,-11.023599382789268,8
115,46.773840459350424,2.833887086335018,-7.57790890757194,2
116,48.94997877861405,-5.000927481686621,-4.484621013834758,2
117,50.871153404610375,-3.229776229626577,-16.140673189874544,5
118,52.82542364769371,0.2526438691699058,-15.980037858492413,7
119,47.147259825767875,-11.897357715614328,11.489671490673528,9
120,48.62888455641385,-3.329322801791092,-3.6721705588434665,5
121,56.68068098747404,16.64296344859582,-11.95809290932544,4
122,49.23422411945886,-0.001206662512196921,-18.6875334843407,8
123,61.33192632088188,-3.7873170632506428,-14.378349223446941,8
124,52.43348150890441,24.49627130499502,1.195444137056671,4
125,48.52564618087668,-16.191352104200174,-0.5128193271777133,9
126,61.26671327260058,7.60445134048903,21.52849227048688,0
127,44.61798197231355,1.7693667594985154,-10.874607732048641,8
128,58.59719011909597,-15.395380903713976,14.230043897526627,9
129,49.53140964839634,4.269940095838759,-15.46984048801588,8
130,45.9546465502298,2.0805072288620003,24.03111161602437,0
131,43.15360612229345,-3.8460779030855683,3.465159306504515,1
132,53.18688714554571,-8.513620119364717,-7.221906778018754,2
133,41.21672321042135,-19.592726360639382,-12.341282420569517,3
134,51.26778365635175,18.37845469753138,-14.97950776533467,4
135,51.12852506372241,-1.0315457593828095,-13.116190094715657,5
136,48.52927317893415,14.57402170432772,17.254801528698316,6
137,47.27383734437905,1.0565887561408793,-18.139597593543737,7
138,66.60724821078432,1.0659239679493826,-4.546711130461469,8
139,48.350805618799996,-18.27375579173765,14.076526167982802,9
140,56.68411757695969,3.552689706760158,21.7458433383039,0
141,48.10851468950097,2.8030326527012974,-7.433579186695128,1
142,51.01740826462964,-10.086989919674998,-11.326623211558829,2
143,56.43890802786341,-27.00045962877296,1.0848751559149057,3
144,49.68910797048143,22.3876562085434,-10.889059368568265,4
145,56.9150872911646,-4.437152009671271,-17.246151948647576,5
146,53.554309878725775,17.97790464459191,10.654011211346742,6
147,52.55711833436679,4.814642912559583,-20.329183511562384,7
148,65.83401529270984,4.079509015620266,0.4640610756001655,8
149,58.84629514558592,-18.474345011543722,12.234891312418977,9
150,55.885943123688385,8.06814927303914,22.56860612927111,0
151,40.252747771169126,-2.1648972718780684,-2.961108530299082,1
152,52.48522262440714,-12.085907011474344,-14.003825348328249,2
153,42.9700072538335,-16.89292899431246,-8.29806631116191,3
154,53.5163320735137,19.58842837123714,-12.34504335273307,4
155,46.82340876691137,6.296185020315591,-2.3649701251926327,5
156,55.789575088892164,19.97103232938714,7.202946738163654,6
157,54.08953105282981,3.789549519373214,-19.48778373008679,7
158,52.8440323857951,7.113088609374288,-12.089653259256457,8
159,48.73066099082818,-16.17976346786277,11.646807456966908,9
160,62.02421023367017,5.980949517891325,21.217060352951187,0
161,46.14131176012888,-12.932606904718112,8.227947623004034,9
162,55.96036669844433,1.481146282206067,-15.119255427781574,5
163,48.55221558417816,5.037869384861058,-11.076846492464387,5
164,51.91278987225715,18.19216849845237,15.627737395895135,6
165,48.263618465481386,2.406833633178188,-10.33016832254943,5
166,54.715514460062764,4.298071718942557,22.712631902010774,0
167,50.37336553373498,-14.499854198915738,12.389029463671505,9
168,66.26204549986332,3.5126609745712454,-6.142428763612924,8
169,48.367551953951185,-16.91125781747569,12.690336799850373,9
170,48.49490716066802,4.009795398275943,-12.460355679245165,8
171,57.149278250761995,25.247738592441152,-12.282553909859509,4
172,56.25197780513491,-2.3568678684888447,-3.301362643888463,1
173,54.677595158203275,0.07943586137421832,-20.06315981931647,7
174,50.04607564169875,-2.2540081667856136,-19.679978505420188,7
175,50.88035847738864,-21.571444462086056,-8.561662194843304,3
176,53.38198204892216,-2.5277402393009405,-9.465659671376848,5
177,47.57538571104987,-1.8962040384844698,3.465345489735281,1
178,60.757648426286536,2.774735735087928,24.683256982041577,0
179,55.19100794950198,10.768716971318856,16.358952084661638,0
180,57.246815190637065,-9.675945743910821,-9.28399954069997,2
181,50.69925108844579,-9.786162597459983,-12.279074399281605,2
182,45.57579218085593,0.7607587587920914,-22.395442987893322,7
183,62.07637201210485,-5.202536548922597,-0.3659734205533829,8
184,48.49014830661537,0.2032690643837327,-4.466100160545284,2
185,65.1867008214229,10.591280745776288,21.99774540538081,0
186,55.46557102451882,2.0166230300808223,-7.279126982941371,1
187,58.83079893674386,-3.352188655274757,-8.324075764787263,2
188,52.236651218190154,15.679953388074283,13.52547044308961,6
