,comp1,comp2,comp3,label
0,-1.2594689152545568,21.274880962642953,-9.463039945848218,0
1,7.957611545537192,-20.76869709471061,4.439508162532746,1
2,6.991924816220004,-9.95598501430305,2.9585443780449565,2
3,-15.906106224040764,3.3324654737456214,9.824382200310342,3
4,23.30686840668655,4.269056398365153,-5.675143572819693,4
5,-14.087089241982932,7.914444035693021,0.3925102576200624,5
6,21.363408699708188,5.288334437749524,15.08740372941491,6
7,-2.9526072313310516,-21.071670576976427,-12.282910701528591,7
8,-5.255135238053423,1.1833532278056966,5.796253194054343,8
9,-5.480202500393737,8.076315465375814,-5.028070017502881,9
10,11.215078941225663,16.919861091626093,-10.066847847626383,0
11,3.009183672322172,-11.994810855582328,-14.131414935839812,1
12,-2.414195432638366,-4.851662747640356,16.133988072559088,2
13,-23.255619283986032,-1.9067554887288007,-4.206612548343377,3
14,24.456735725371338,2.6612859180309734,-14.871634271399039,4
15,-1.4007232165798793,-15.861290869996036,3.8288416431289964,5
16,17.166676159041913,-2.3892031146664183,16.1987186421953,6
17,5.616054266243683,-12.926348887233459,-12.96137110611836,7
18,-2.8451546407177775,-14.28963696942115,-1.03360366546318,8
19,-13.771360081250855,8.84640741666933,11.720662124927049,9
20,6.435363539074401,19.47710194570758,-10.203479426563968,0
21,0.025865792530364338,-10.33703638341759,-15.156317997020722,1
22,-8.088840794967128,-8.81195796424038,21.00932616652916,2
23,-19.189778974663295,-4.515538674173329,-13.902467480971897,3
24,17.53876823983483,4.627718305301899,-11.958545094461355,4
25,6.1114151263668,-5.461905123885932,3.396628007214706,5
26,21.33421772120572,8.105426386308936,18.84089335182113,6
27,4.775851993579305,-5.18139455006395,-27.29434621428898,7
28,0.4447369656648647,-7.381751239364401,-0.045600255509571516,8
29,-14.534225631728747,9.432622122272198,6.653586243537247,9
30,0.24092848265767683,26.593013411814752,-8.579717677315001,0
31,-13.630449435769755,7.370625484758857,1.446033232289454,9
32,-5.020238606452598,-3.598288600133273,-5.977670042054157,5
33,-6.030020751950537,-11.217759402110923,-4.594760790530719,5
34,18.006548162791162,3.4746818738589966,13.46513990035737,6
35,-3.185575394161964,-9.590170787672848,-1.3291276648403565,5
36,6.134363129025959,15.89997294055764,-8.229522888465981,0
37,-13.375006539874295,9.993781745414397,15.736020600171678,9
38,-0.018038439011489642,-11.679002774278201,-0.24361498244739463,8
39,-20.743856220717912,12.822921680049447,-1.8505839027793047,9
40,-4.38887956753076,-10.77390814422299,4.2663392023627695,8
41,25.045086391556477,0.7712279605088281,-11.200272618110581,4
42,2.824529197509309,-9.286920763721538,-12.169428586869179,1
43,5.663815396947334,-10.36867347359706,-20.95736356895768,7
44,-3.564096503427869,-18.920439787951903,-14.162330733238703,7
45,-20.851999244167047,3.078165175444878,0.664298976637329,3
46,3.00971803630512,-11.390430103391058,3.9312726853689113,5
47,1.6440039789471685,-10.738073012399113,-11.931046161678822,1
48,5.018477695265145,20.77468538206054,1.3689397225646582,0
49,3.938592235291455,20.8821426351686,1.4300468317204178,0
50,0.9825038299041714,-6.804776649037833,1.8292030028458526,2
51,6.2653902781327035,-7.259272358735019,-5.865882124594068,2
52,6.897608014020364,-13.32129763539834,-24.36658124714666,7
53,1.6728868988817966,-9.991357501976042,-4.449084651006916,8
54,10.710407383166615,-9.208364371381695,-9.24650264453148,2
55,10.322776172919466,13.990154156340779,-8.75237411145969,0
56,3.2539916764063657,-9.593456553891453,-16.66268020713453,1
57,6.6599943016236045,-11.723522193973375,0.34794191165169774,2
58,22.426659854692595,10.55701829851842,16.426083341131946,6
59,-19.406629814889413,-8.135235392492735,1.802412069778916,3
60,-23.565507427967958,3.6212560008612096,-1.0848707697080877,3
61,4.7700055492305165,-11.743511880308576,-14.145762418770488,7
62,-23.89206869682662,0.5928275824068916,-4.472515441540115,3
63,-21.561377251422474,-8.819550217504723,-0.667159414117164,3
64,28.181622542439325,7.427001131960614,-7.262725484958485,4
65,21.391645456438177,11.176550821863255,16.839741616639976,6
66,21.364600222338773,8.288246440412301,16.805981052801368,6
67,14.768499632006993,17.141873325487122,19.31346808177864,6
68,19.4465851787368,-4.410854991805995,-5.866231780247547,4
69,-7.711837138802199,-19.187839907303843,0.6307191988913626,9
70,7.914305125727218,-10.855702289889773,-7.093997463820013,1
71,-6.150653913561903,-5.70577507174961,-6.689045402445554,5
72,6.3080765400731025,20.102188076184337,-2.9055350765441275,0
73,-18.424397137759843,11.801826163201794,3.396856457637894,9
74,-1.275816099377451,0.9670474399233951,4.5324572781157695,5
75,2.9903642138183866,-9.24056755257853,-6.049449080676643,2
76,2.749810173268013,-11.291068527637028,7.929025464061767,8
77,6.564550341820743,-13.927233636046825,-12.845572224469313,2
78,-3.4294617020668823,22.843587408238463,4.205999307115532,0
79,-1.2648414753620063,23.802460057764304,0.7508046980932678,0
80,0.19166075397414942,-15.574499832280601,-14.007478559239035,1
81,1.3372859061787856,-19.623354414420998,-16.15856720477219,7
82,21.696104952665177,7.1755268317060965,18.677336402476392,6
83,-20.242241255411166,-5.357028148045666,-11.428717056868587,3
84,-3.730309582643888,-2.3269328593628984,32.61043580695948,2
85,7.499051464396198,-20.864218528008234,-7.666585345339769,1
86,6.524913744799101,-3.7144249380353633,-22.49598335342943,7
87,18.200439532219047,-13.212946738798323,-0.7944347370244117,4
88,22.068797065157515,2.2351642700186654,16.145880687782338,6
89,-24.096077480203228,-1.812852515966381,-7.518792808221046,3
90,3.135181192552015,-14.10067002144691,-16.56090863910086,1
91,-20.606028728677195,-14.859447804171253,-5.197599167249475,3
92,-20.175482031406357,12.00242621207543,-7.329480832304644,9
93,12.558690988520008,-20.237284355957136,2.1424932464290447,1
94,-0.15722480253802587,-17.464981567591025,-9.37983141041856,7
95,20.13907912784125,-4.684806861666703,14.22185403648383,6
96,3.1150430516889376,-10.382003109604954,4.579729901037665,8
97,22.568150026273248,0.6865810952481024,-9.404918057564444,4
98,-24.68563273296696,-5.215514850607779,-8.10149143752508,3
99,19.922254619736773,-19.197564633571332,11.626489535120998,1
100,22.77232617171464,4.986716233136442,-10.74137222766445,4
101,8.557607414625986,23.51691114683176,2.638264418080041,0
102,-0.013974581121179455,-3.906444797549651,2.70348558634511,5
103,-14.336281482734899,-23.071798588014,-0.12637072865277527,3
104,24.50237168599181,1.268466886385988,11.134237804397987,6
105,-16.437779851590555,11.554026198601958,0.7507908552476095,9
106,18.068337624747507,-1.411657880773176,16.14691792299098,6
107,-0.7919476597616821,-9.227778193152334,-17.821326206674048,1
108,3.6819607264989394,-11.339712035056976,-17.31806373603953,7
109,0.8559495678931619,-7.073053594617463,3.8474744687740543,5
110,16.8322081904963,-1.3880814428518906,-5.804083387249199,4
111,18.748063597943165,2.6905219486882848,-9.068002258215573,4
112,2.3697426082698505,-17.65790742046085,-12.39760745309961,7
113,-2.0042168685796984,-10.532675325420396,17.325593920377003,2
114,3.610845046026655,-11.306378900791062,2.5932818950406626,8
115,2.835415429314661,-7.487240341228936,-2.294259380868587,2
116,-4.984617327154633,-4.535659157521251,3.647679704025918,2
117,-3.1868614206344916,-16.20147175193666,5.368919864718654,5
118,0.2903331674241942,-15.946159349245741,-13.438123003264126,7
119,-11.928593272552849,11.517824250982859,-0.24257634030491768,9
120,-3.3199908938766898,-3.6741793398469578,-1.8830010875930825,5
121,16.710687484802605,-12.116904775055385,-6.68695631113874,4
122,0.0499040725358549,-18.768918427082177,3.3176002919140672,8
123,-3.6522173543960545,-14.980892818963436,14.049375858074743,8
124,24.50703777125248,1.2244818622414062,-10.672897550197613,4
125,-16.191287326692464,-0.5197865229146708,-3.2225972896085695,9
126,7.653090106938624,21.08938669805908,-2.3583043826092807,0
127,1.771055801903595,-10.770882915849896,2.5982300222646706,8
128,-15.354969226757014,13.881226494452868,-9.086754198747819,9
129,4.319651875488443,-15.587818301130316,10.277800270825534,8
130,2.017142816388573,24.13591710360305,-2.619762833711425,0
131,-3.9070445362566883,3.8289041088313547,-27.30253315564014,1
132,-8.442298755244158,-7.619615704792609,28.923197900921522,2
133,-19.632676981119985,-11.996241328917147,-11.716365830365124,3
134,18.41761261290049,-14.954128035169779,-9.48857084565094,4
135,-0.9930172897553127,-13.182855125017788,6.507189307995833,5
136,14.555748778470742,17.149466211996703,19.412191202831373,6
137,1.0696340855142124,-17.97534844106023,-9.271860528818976,7
138,1.2114552056388574,-5.260103332064616,4.693697470806759,8
139,-18.297923453575464,14.034167190853932,-2.705052043713135,9
140,3.560962811018456,21.529021333507558,-8.767741303631972,0
141,2.801754713320994,-7.266307411746954,-23.951728947163037,1
142,-10.027920868373887,-11.593354823575199,19.537046569445792,2
143,-26.954983260334412,0.8162812212769945,-5.986579848481461,3
144,22.41644748436196,-10.872642945591886,-0.8320184557352067,4
145,-4.345156822511198,-17.564692870899595,8.233465349935866,5
146,18.00501964934378,10.40258582754226,13.642764412304292,6
147,4.874818492241049,-20.399253815581613,-3.3806457128971847,7
148,4.209085407643918,-0.21655854176436914,6.566878669228235,8
149,-18.42951768820257,11.876405606992781,-8.468004217666115,9
150,8.081884011144027,22.276601324247697,5.1847529576968485,0
151,-2.2305204767468556,-2.5155912195876002,-23.920582603951868,1
152,-12.028993692634543,-14.18588502995432,5.57846925847596,2
153,-16.928595032412368,-8.002741065879123,-14.939428545508836,3
154,19.64133381893859,-12.415471158375464,-10.304783788244478,4
155,6.280499176209039,-2.2409547870799105,5.647126058008416,5
156,20.02451826227945,6.832908025159268,20.783978271330902,6
157,3.859827585134781,-19.633989975278883,1.4242739877730604,7
158,7.173261729110272,-12.2688478129052,3.422676473058784,8
159,-16.198656473637918,11.615042093631164,-5.054384555556616,9
160,6.023720773699237,20.839450716141116,-10.224041247780692,0
161,-12.960695531886449,8.282028859370623,-5.554293071887435,9
162,1.560153098439548,-15.375633109741212,7.2349091657671645,5
163,5.047769308893315,-10.993866549544423,4.594425327880073,5
164,18.19738900781243,15.433829515246192,17.128374459310088,6
165,2.4202975119540815,-10.290364810718614,6.920398460456885,5
166,4.289129420677322,22.578560156602066,-8.707585231263725,0
167,-14.511934212133344,12.323861844214974,-6.758157856018949,9
168,3.6541943405448443,-6.80263547547148,1.6533288382996731,8
169,-16.935096386295797,12.657665076944735,0.3479725054919969,9
170,4.045919583378452,-12.53854698952439,9.704628523754653,8
171,25.3387432410775,-12.589388067941252,4.967595445977908,4
172,-2.3137860938705788,-3.4118442961175353,-24.4498287401505,1
173,0.12649692887435607,-20.005068309075465,-22.36260729021124,7
174,-2.228879296650461,-19.540607566974014,-16.7007766005225,7
175,-21.543421082430687,-8.631611248581518,-6.250532869710884,3
176,-2.480006589556651,-9.616133096131543,4.662700195167799,5
177,-1.923232346730526,3.6489996966923224,-25.13571391353869,1
178,2.8096694534930453,24.269614194330547,0.5755531776594643,0
179,10.782120610517394,16.172696487455433,-6.362641618449149,0
180,-9.578714735827502,-9.773437712128278,21.93640009691467,2
181,-9.727272096331179,-12.541273938620316,21.862899447485734,2
182,0.7731872617581971,-22.194303729606524,-6.821222817523851,7
183,-5.0921520504563285,-0.9686996962758063,8.820532166570647,8
184,0.23755989762823396,-4.679728051253305,27.49667643081057,2
185,10.660776807565899,21.45992484661315,-3.904941694275076,0
186,2.0679594333614553,-7.392972370216376,-21.957791164538357,1
187,-3.2404510963305158,-8.897502579531203,24.766819163205135,2
188,15.698005900949465,13.265295474882121,21.281759176131466,6
189,-26.06990366211677,3.5089133410846958,-10.983078212804058,3
190,-19.143513479697862,-2.1901624945902896,-2.016312879428061,3
191,8.919397755812916,-21.080096142373346,6.846634763228222,7
192,-21.87708936263545,2.277440777811212,-20.604112382668408,3
193,-23.029151313997353,-2.41026501293714,-3.788578528625068,3
194,20.379790875936425,-10.446016062667056,-4.1514865496879425,4
195,23.703124788131593,5.465912554877225,15.19882589870963,6
196,18.444519967055896,13.382767043008897,17.784035787661725,6
197,18.897534645139476,16.661201568724863,15.167020879886662,6
198,21.09601017254604,-12.7837516286777,5.146912019056386,4
199,-10.301245423488206,10.452396950892187,-2.937196300384617,9
200,7.207733157750215,-9.865108133654465,-13.936789776132679,1
201,-0.1420023915759853,-12.376021482980502,4.298501925006423,5
202,5.710829433657136,24.42580005818806,-2.5535781636504327,0
203,-14.93783369896869,5.336421665807303,-9.66966876550359,9
204,2.8972816629953684,-4.025532936491336,6.228604618780059,5
205,-8.98089032366405,-12.277023054959402,0.2977515267942806,2
206,-0.08283496272058817,-14.783643951370852,12.408739405759258,8
207,-5.401590372718857,-12.561870158928624,18.060045938735218,2
208,14.796134125487733,16.284130769917372,-6.764797862472305,0
209,11.314744275152153,20.63746852949232,0.7304319431459526,0
210,1.4398185893575115,-5.461816623109754,-23.962870158505776,1
211,1.1310830864988026,-23.61873048454213,-0.9215908904187939,7
212,17.32937045175375,15.881807843434753,19.8516496066771,6
213,-20.445707208228963,-6.704561986905612,-10.274207365649215,3
214,-5.264096889324674,-9.300091617272365,26.771395754511335,2
215,1.0761645566534421,-10.677799330562062,-14.779853538537116,1
216,5.716248248160482,-19.764623700194946,5.884357969192432,7
217,-18.304848224632728,-9.52607442659485,-8.30902572346018,3
218,-1.6309838652545359,-0.2375398294202637,-23.692882453765982,1
219,-19.842724382902688,-8.780033037735466,-6.271010380399821,3
220,-14.048472878356284,5.211253181554017,-9.328540238250119,9
221,7.582388777895693,-10.893192860462939,-12.365615472629525,1
222,-1.6468165466471902,-21.757259114317172,-16.936074567710452,7
223,19.47235596504949,2.258676950970715,17.82988282916377,6
224,1.7911022859824142,2.965317794559203,2.306287807046276,8
225,26.250058063554874,-11.806744453119633,1.582762111259708,4
226,-17.852608420157694,-9.136756668093595,-19.057918659056437,3
227,3.917392820688933,-11.008656934877527,-19.352632432755236,1
228,24.845195886809353,-13.10000057013254,-3.130849751700158,4
229,0.13817797399223267,25.08492937644598,-2.956118841659549,0
230,-0.3027974774783758,-11.024142199722794,7.082222551262756,5
231,-13.524029708322375,-9.031735482243242,-19.160211127016687,3
232,17.478342943431226,13.751656293712385,12.787462171667647,6
233,-13.941893803592384,9.539753492212077,-5.415872275994729,9
234,9.930615746198217,21.57796313656064,16.232541368015223,6
235,9.530345019236425,-9.762783676499119,-19.477770450614923,1
236,-0.20447485133429158,-20.879021895199582,-2.7262795123671855,7
237,7.695409721747871,-8.705258019481345,8.61879442597219,5
238,20.797188574012196,-12.870237851356707,5.078997296690569,4
239,22.257853138801014,-15.988391322947162,-4.354635254295881,4
240,5.522114401921807,-20.46994227030589,2.9982093336734343,7
241,1.49368029807776,1.3954665857773854,31.0156923616629,2
242,5.4240073213877835,-15.770556815207875,6.253236702564581,8
243,-1.3203295885282273,-0.5308869563607999,28.395590901975698,2
244,-4.274058065368609,-12.117792395731067,17.17642003709741,2
245,4.459894898688843,-11.033223180657007,5.626417279427149,5
246,3.1716705012868065,-12.790390299893566,4.458586429924297,5
247,17.54657283709246,-8.221356045213017,-8.464502761528864,4
248,1.357048349348197,-7.545325160102961,3.438890741081619,8
249,-0.3703698065871137,-8.034041494504017,7.918705461008621,8
250,22.697753558760613,-13.28091870172838,-3.6284668865999223,4
251,-8.97138271654645,12.688563259894712,-8.588306713468032,9
252,7.956974366253354,23.210662759039128,-3.3248050061374634,0
253,-1.764599772546359,-2.8775000815157243,2.254691432558557,8
254,-4.061182577187249,8.399249715267084,-7.749546564739425,9
255,5.271747891869363,-5.364031714293941,2.370381177188412,8
256,5.648396713637199,18.794948493269157,-7.068889701894886,0
257,10.848064945150837,-21.259202079170564,9.230318897555929,1
258,-10.63323962568271,-4.294857781360836,19.872830658672765,2
259,-19.473199063358244,3.344031084818144,11.065397052841288,3
260,20.917818487259872,-1.5932762030265089,-9.780838516176523,4
261,-11.580751656208887,11.226694333615301,-4.089827975849386,5
262,14.565759949166882,15.624679803678296,15.072358160043663,6
263,-5.7036600048965935,-22.353113799789092,-19.105945426352374,7
264,-6.672939593745556,1.7017192390258429,2.1306531316267407,8
265,-7.9407850860596,-8.732782165706206,-14.589977591502459,9
266,3.150149687576463,20.832729910060976,-1.5398749129439273,0
267,8.76902672444144,-18.584405284361768,-3.0969937978368343,1
268,-10.76318887031214,-6.614982095356585,24.885460057991107,2
269,-15.665610788788271,-1.2307283039908261,1.9867185248758945,3
270,26.452923611168856,-3.943979324052437,-6.325557119369485,4
271,-6.211507352670807,-17.50783185813482,6.224395282796353,5
272,18.382029336814167,15.156444258302166,12.448910758212058,6
273,1.0691733477048617,-17.76930129462244,-7.36493961773605,7
274,1.7501571049819618,-9.222301229531205,-1.398952555807363,8
275,-4.307729690688137,-17.065974122086516,-15.046727221316072,9
276,0.6473915023578334,20.823330149192746,-3.9490882201726847,0
277,13.43146232696889,-18.019030508239787,-1.2888786722767953,1
278,-13.26973116016949,-5.221142304350038,19.765106843424494,2
279,-22.50371863659634,0.8222626624641938,2.9225089494679626,3
280,23.395296018809063,-1.0159254988589566,-3.504278251230943,4
281,-8.892822631223385,1.568286549238364,-2.9820351155390052,5
282,14.974750182994196,15.318925258490358,17.40241563257634,6
283,7.501966529693525,-14.391062000287787,-19.83814069807679,7
284,7.058234181275614,-7.670883055292273,-2.3633705686664217,8
285,-23.422101795279843,8.731557780728236,-4.128960089266257,9
